2,BOS
3,EOS
4,。
5,我
6,的
7,了
8,你
9,他
10,是
11,一
12,在
13,不
14,这
15,？
16,们
17,有
18,个
19,她
20,吗
21,么
22,很
23,汤
24,姆
25,，
26,要
27,会
28,人
29,天
30,来
31,去
32,到
33,上
34,里
35,没
36,什
37,好
38,想
39,那
40,子
41,说
42,为
43,时
44,能
45,看
46,得
47,做
48,车
49,学
50,多
51,下
52,生
53,给
54,点
55,以
56,大
57,可
58,道
59,都
60,开
61,欢
62,喜
63,把
64,家
65,过
66,对
67,知
68,?
69,事
70,就
71,起
72,语
73,本
74,作
75,该
76,请
77,书
78,常
79,意
80,着
81,让
82,间
83,打
84,出
85,年
86,和
87,地
88,自
89,话
90,吃
91,成
92,发
93,用
94,见
95,问
96,日
97,工
98,些
99,法
100,孩
101,明
102,晚
103,儿
104,现
105,经
106,前
107,今
108,最
109,英
110,小
111,应
112,从
113,中
114,信
115,回
116,哪
117,认
118,候
119,国
120,行
121,真
122,所
123,电
124,丽
125,房
126,样
127,告
128,它
129,亲
130,跟
131,被
132,还
133,比
134,每
135,玛
136,正
137,昨
138,早
139,机
140,何
141,相
142,只
143,于
144,后
145,果
146,钱
147,听
148,父
149,高
150,帮
151,必
152,觉
153,太
154,快
155,心
156,公
157,您
158,如
159,再
160,手
161,已
162,住
163,长
164,非
165,美
166,无
167,球
168,任
169,定
170,东
171,感
172,题
173,0
174,花
175,十
176,走
177,诉
178,o
179,别
180,怎
181,名
182,面
183,西
184,买
185,女
186,望
187,气
188,读
189,友
190,当
191,老
192,需
193,完
194,周
195,两
196,火
197,次
198,男
199,几
200,母
201,力
202,将
203,己
204,也
205,期
206,游
207,物
208,朋
209,加
210,T
211,谁
212,错
213,三
214,之
215,士
216,同
217,！
218,习
219,照
220,关
221,新
222,音
223,m
224,受
225,找
226,乐
227,写
228,爱
229,外
230,须
231,方
232,分
233,理
234,离
235,总
236,少
237,但
238,等
239,水
240,字
241,雨
242,放
243,始
244,更
245,解
246,试
247,校
248,情
249,饭
250,希
251,星
252,门
253,场
254,妈
255,吧
256,全
257,像
258,难
259,医
260,进
261,直
262,议
263,狗
264,钟
265,谢
266,待
267,重
268,带
269,餐
270,师
271,文
272,睡
273,喝
274,决
275,结
276,午
277,玩
278,1
279,服
280,种
281,许
282,交
283,月
284,记
285,兴
286,通
287,站
288,路
289,弟
290,色
291,件
292,活
293,动
294,爸
295,婚
296,条
297,教
298,助
299,妹
300,近
301,然
302,张
303,计
304,园
305,忙
306,表
307,步
308,衣
309,因
310,泳
311,位
312,笑
313,头
314,视
315,","
316,实
317,穿
318,确
319,久
320,班
321,边
322,利
323,白
324,轻
325,趣
326,叔
327,收
328,旅
329,识
330,远
331,拿
332,死
333,失
334,提
335,乎
336,息
337,接
338,业
339,安
340,功
341,准
342,礼
343,叫
344,馆
345,言
346,而
347,向
348,怕
349,床
350,马
351,论
352,口
353,酒
354,辆
355,桌
356,笔
357,尽
358,图
359,考
360,市
361,五
362,眼
363,约
364,谈
365,保
366,歌
367,留
368,迟
369,建
370,六
371,片
372,世
373,岁
374,容
375,山
376,变
377,主
378,空
379,哥
380,网
381,数
382,海
383,参
384,包
385,故
386,处
387,声
388,足
389,第
390,坐
391,够
392,身
393,算
394,雪
395,京
396,费
397,风
398,警
399,入
400,合
401,部
402,单
403,划
404,顿
405,易
406,停
407,愿
408,派
409,员
410,洗
411,消
412,报
413,达
414,度
415,飞
416,讲
417,思
418,“
419,并
420,``
421,除
422,答
423,整
424,”
425,借
426,份
427,弹
428,跑
429,元
430,咖
431,满
432,河
433,钢
434,病
435,装
436,影
437,啡
438,亮
439,清
440,其
441,流
442,烟
443,使
444,者
445,运
446,唱
447,琴
448,苹
449,刚
450,误
451,目
452,担
453,立
454,由
455,课
456,努
457,呢
458,续
459,选
460,伦
461,体
462,票
463,备
464,热
465,险
466,办
467,冷
468,干
469,巴
470,持
471,棒
472,台
473,忘
474,抱
475,波
476,系
477,鱼
478,假
479,独
480,姐
481,二
482,健
483,害
484,2
485,城
486,惊
487,食
488,金
489,曾
490,司
491,伤
492,哭
493,往
494,奶
495,切
496,牛
497,敦
498,画
499,座
500,5
501,休
502,店
503,尔
504,漂
505,顾
506,犯
507,洲
508,价
509,康
510,室
511,才
512,杯
513,院
514,歉
515,兄
516,鞋
517,界
518,继
519,支
520,封
521,红
522,富
523,树
524,烦
525,掉
526,送
527,胜
528,蛋
529,求
530,搭
531,黑
532,此
533,否
534,节
535,首
536,察
537,绝
538,典
539,号
540,随
541,演
542,注
543,猫
544,平
545,危
546,散
547,赛
548,纸
549,指
550,讨
551,偷
552,取
553,付
554,痛
555,窗
556,a
557,原
558,坏
559,半
560,管
561,松
562,遇
563,便
564,量
565,永
566,楼
567,特
568,懂
569,转
570,麻
571,静
572,箱
573,附
574,光
575,抓
576,命
577,吸
578,程
579,止
580,租
581,夫
582,8
583,乘
584,户
585,四
586,慢
587,油
588,根
589,厌
590,制
591,倒
592,惯
593,邮
594,右
595,与
596,累
597,幸
598,刻
599,至
600,糕
601,9
602,责
603,屋
604,介
605,虑
606,反
607,式
608,鸟
609,造
610,队
611,万
612,差
613,纪
614,啊
615,汽
616,科
617,拍
618,值
619,预
620,擅
621,承
622,北
623,紧
624,内
625,观
626,先
627,强
628,似
629,料
630,免
631,赢
632,3
633,举
634,复
635,务
636,代
637,驾
638,茶
639,象
640,灯
641,弄
642,客
643,落
644,夏
645,查
646,寄
647,修
648,八
649,席
650,睛
651,格
652,拉
653,存
654,牙
655,堂
656,福
657,器
658,冰
659,奇
660,护
661,适
662,职
663,性
664,响
665,深
666,菜
667,架
668,念
669,丢
670,谎
671,区
672,订
673,板
674,梦
675,祖
676,具
677,船
678,又
679,争
680,访
681,朵
682,较
683,烧
684,夜
685,味
686,终
687,况
688,药
689,跳
690,密
691,驶
692,改
693,亚
694,九
695,冒
696,拒
697,阅
698,e
699,饿
700,证
701,6
702,设
703,厨
704,或
705,帽
706,脚
707,黎
708,镜
709,银
710,德
711,困
712,靠
713,简
714,铅
715,七
716,守
717,温
718,赶
719,套
720,栋
721,戒
722,汁
723,克
724,换
725,伞
726,品
727,邀
728,逃
729,共
730,句
731,断
732,商
733,超
734,底
735,词
736,类
737,战
738,斯
739,宝
740,负
741,7
742,洋
743,微
744,缺
745,林
746,旁
747,左
748,石
749,忍
750,诺
751,聊
752,双
753,楚
754,释
755,碰
756,卖
757,舞
758,旧
759,敢
760,击
761,匙
762,急
763,账
764,偶
765,越
766,讶
767,阳
768,怪
769,义
770,治
771,4
772,肯
773,际
774,验
775,养
776,聪
777,末
778,街
779,令
780,野
781,案
782,卡
783,聚
784,术
785,湖
786,神
787,秘
788,百
789,瓶
790,糟
791,充
792,码
793,吉
794,貌
795,娃
796,政
797,c
798,联
799,椅
800,墙
801,按
802,王
803,依
804,盖
805,杀
806,迷
807,恐
808,显
809,及
810,束
811,裙
812,项
813,木
814,据
815,产
816,呼
817,妻
818,肉
819,布
820,闭
821,短
822,钥
823,历
824,呆
825,律
826,姊
827,伙
828,则
829,婴
830,低
831,袋
832,威
833,抽
834,M
835,r
836,罪
837,锁
838,供
839,脑
840,橙
841,暴
842,圣
843,排
844,罗
845,千
846,属
847,址
848,唯
849,遗
850,择
851,精
852,退
853,调
854,纽
855,醒
856,耐
857,鬼
858,愉
859,暖
860,规
861,胡
862,败
863,鸡
864,迎
865,阿
866,毕
867,救
868,诞
869,检
870,示
871,广
872,辞
873,滑
874,疑
875,湿
876,印
877,线
878,蓝
879,疯
880,暗
881,骑
882,脸
883,澳
884,拜
885,!
886,姑
887,F
888,连
889,戴
890,领
891,集
892,弃
893,澡
894,甚
895,欧
896,杂
897,另
898,块
899,戏
900,挂
901,倦
902,钓
903,y
904,祝
905,b
906,顶
907,投
908,盐
909,递
910,煮
911,毛
912,居
913,闻
914,兰
915,极
916,震
917,局
918,翻
919,k
920,爬
921,速
922,围
923,舒
924,众
925,熟
926,志
927,育
928,统
929,C
930,控
931,允
932,巧
933,博
934,葡
935,萄
936,耳
937,破
938,严
939,宁
940,扔
941,执
942,且
943,登
944,脱
945,致
946,资
947,善
948,型
949,社
950,测
951,评
952,译
953,史
954,导
955,批
956,艺
957,萨
958,传
959,醉
960,浪
961,私
962,厅
963,良
964,蠢
965,环
966,盒
967,啤
968,寿
969,称
970,冬
971,颗
972,扫
973,化
974,即
975,噪
976,饮
977,升
978,灾
979,龄
980,默
981,漆
982,李
983,扰
984,桥
985,穷
986,傻
987,怀
988,各
989,曲
990,镇
991,景
992,苦
993,推
994,丈
995,忠
996,季
997,背
998,未
999,遍
1000,衬
1001,倍
1002,柳
1003,玫
1004,瑰
1005,尝
1006,寻
1007,压
1008,怨
1009,邻
1010,草
1011,乡
1012,某
1013,憾
1014,赞
1015,优
1016,庭
1017,羞
1018,款
1019,签
1020,拥
1021,篮
1022,吓
1023,古
1024,突
1025,捕
1026,列
1027,撞
1028,群
1029,毫
1030,尼
1031,贝
1032,伴
1033,卧
1034,获
1035,遵
1036,贵
1037,枪
1038,诗
1039,米
1040,形
1041,苍
1042,炸
1043,衫
1044,土
1045,阻
1046,航
1047,段
1048,雷
1049,奖
1050,营
1051,减
1052,颜
1053,专
1054,幅
1055,零
1056,祸
1057,播
1058,军
1059,藏
1060,池
1061,握
1062,展
1063,购
1064,绿
1065,沉
1066,角
1067,腿
1068,铁
1069,民
1070,奏
1071,沙
1072,盘
1073,移
1074,售
1075,D
1076,嘴
1077,猜
1078,村
1079,态
1080,临
1081,勇
1082,刮
1083,搬
1084,避
1085,筑
1086,渐
1087,嫁
1088,吹
1089,延
1090,灰
1091,哈
1092,胃
1093,权
1094,癌
1095,禁
1096,州
1097,级
1098,益
1099,折
1100,究
1101,刀
1102,肩
1103,诚
1104,渴
1105,俱
1106,滩
1107,欠
1108,敌
1109,饱
1110,陌
1111,粗
1112,仅
1113,摇
1114,绍
1115,骗
1116,途
1117,隐
1118,云
1119,圆
1120,孤
1121,仍
1122,练
1123,盯
1124,爷
1125,概
1126,鲜
1127,悉
1128,踢
1129,细
1130,兵
1131,碗
1132,智
1133,寒
1134,尘
1135,粉
1136,引
1137,饥
1138,狸
1139,姨
1140,增
1141,彼
1142,乏
1143,农
1144,轮
1145,厂
1146,研
1147,裤
1148,春
1149,傲
1150,基
1151,俄
1152,载
1153,著
1154,赚
1155,闹
1156,财
1157,坚
1158,香
1159,血
1160,麦
1161,册
1162,敲
1163,激
1164,逮
1165,互
1166,组
1167,朝
1168,玻
1169,璃
1170,含
1171,咬
1172,顺
1173,宜
1174,初
1175,臂
1176,牌
1177,、
1178,替
1179,毁
1180,刷
1181,隔
1182,享
1183,甜
1184,销
1185,岛
1186,狐
1187,标
1188,抵
1189,摄
1190,猴
1191,脏
1192,吵
1193,溜
1194,​
1195,删
1196,损
1197,剧
1198,积
1199,踏
1200,胎
1201,招
1202,闲
1203,露
1204,版
1205,欲
1206,辛
1207,府
1208,置
1209,烈
1210,固
1211,章
1212,探
1213,矮
1214,豪
1215,官
1216,：
1217,洞
1218,绳
1219,伟
1220,滚
1221,愚
1222,赏
1223,棵
1224,袜
1225,浴
1226,仔
1227,染
1228,嗜
1229,漫
1230,占
1231,蔬
1232,阪
1233,挤
1234,童
1235,奋
1236,耻
1237,逐
1238,谅
1239,瑞
1240,净
1241,归
1242,络
1243,钮
1244,裁
1245,黄
1246,堡
1247,h
1248,忆
1249,稍
1250,悲
1251,泪
1252,废
1253,碎
1254,胆
1255,毯
1256,贴
1257,携
1258,瓜
1259,讯
1260,蛇
1261,爆
1262,迫
1263,籍
1264,妒
1265,尊
1266,皮
1267,却
1268,胖
1269,伯
1270,悔
1271,授
1272,迹
1273,苏
1274,胞
1275,估
1276,敏
1277,申
1278,模
1279,嘲
1280,佛
1281,团
1282,铃
1283,览
1284,境
1285,夹
1286,森
1287,额
1288,委
1289,愈
1290,势
1291,饼
1292,酸
1293,虚
1294,华
1295,济
1296,肥
1297,晨
1298,绩
1299,躺
1300,柜
1301,既
1302,悄
1303,袭
1304,i
1305,卫
1306,竟
1307,赌
1308,尺
1309,寸
1310,盛
1311,遭
1312,库
1313,恋
1314,摔
1315,壮
1316,嫉
1317,恶
1318,棋
1319,辩
1320,炎
1321,搞
1322,秀
1323,状
1324,插
1325,羊
1326,丰
1327,厉
1328,南
1329,I
1330,勤
1331,t
1332,灵
1333,忽
1334,率
1335,符
1336,欣
1337,膝
1338,暑
1339,武
1340,鲁
1341,撒
1342,惹
1343,障
1344,寓
1345,伸
1346,省
1347,田
1348,懒
1349,跌
1350,覆
1351,亡
1352,芝
1353,族
1354,降
1355,惑
1356,膀
1357,违
1358,匹
1359,剪
1360,巨
1361,鼓
1362,雇
1363,狱
1364,补
1365,耍
1366,姓
1367,喊
1368,货
1369,卷
1370,虽
1371,予
1372,质
1373,侵
1374,朗
1375,怒
1376,余
1377,赖
1378,壁
1379,序
1380,射
1381,普
1382,裹
1383,绕
1384,淋
1385,疗
1386,透
1387,横
1388,厚
1389,雄
1390,荣
1391,夷
1392,骄
1393,帘
1394,桃
1395,陷
1396,慕
1397,烤
1398,塔
1399,源
1400,宿
1401,泡
1402,欺
1403,输
1404,庆
1405,嘿
1406,钻
1407,凉
1408,彩
1409,擦
1410,郁
1411,窃
1412,魂
1413,症
1414,洪
1415,迅
1416,央
1417,般
1418,艘
1419,绑
1420,效
1421,贺
1422,翰
1423,迪
1424,铺
1425,戚
1426,尾
1427,污
1428,惧
1429,脾
1430,页
1431,恨
1432,幽
1433,桶
1434,例
1435,牢
1436,材
1437,企
1438,竞
1439,股
1440,栏
1441,嘛
1442,筝
1443,喂
1444,莉
1445,庄
1446,录
1447,辣
1448,监
1449,盲
1450,辨
1451,烹
1452,娶
1453,弱
1454,冲
1455,柴
1456,泣
1457,异
1458,A
1459,兔
1460,矩
1461,踪
1462,塞
1463,披
1464,帝
1465,豆
1466,腰
1467,浓
1468,疼
1469,潮
1470,素
1471,毒
1472,堵
1473,莓
1474,端
1475,恢
1476,誉
1477,胁
1478,伏
1479,搅
1480,汉
1481,冻
1482,磁
1483,肺
1484,烂
1485,兼
1486,涉
1487,针
1488,疲
1489,摸
1490,摘
1491,帕
1492,劲
1493,辜
1494,弊
1495,陪
1496,拐
1497,煤
1498,羡
1499,履
1500,糖
1501,敬
1502,塑
1503,婆
1504,O
1505,B
1506,屈
1507,慰
1508,摆
1509,孕
1510,坦
1511,旗
1512,庙
1513,咱
1514,艰
1515,掌
1516,酬
1517,叶
1518,液
1519,葬
1520,协
1521,塘
1522,青
1523,蛙
1524,哲
1525,糊
1526,挡
1527,硬
1528,劝
1529,判
1530,扇
1531,酷
1532,拼
1533,吻
1534,躲
1535,眠
1536,阵
1537,挥
1538,患
1539,董
1540,淹
1541,幻
1542,秋
1543,忧
1544,坡
1545,摩
1546,托
1547,融
1548,晴
1549,烛
1550,燃
1551,闯
1552,墨
1553,采
1554,栅
1555,贷
1556,（
1557,舅
1558,）
1559,拨
1560,摧
1561,抢
1562,爵
1563,陆
1564,罢
1565,构
1566,闪
1567,滨
1568,骂
1569,鲸
1570,伍
1571,岸
1572,饪
1573,啸
1574,斗
1575,偿
1576,裕
1577,惩
1578,罚
1579,剩
1580,抚
1581,拆
1582,猪
1583,莎
1584,填
1585,防
1586,丝
1587,谓
1588,胶
1589,愤
1590,井
1591,贫
1592,潜
1593,「
1594,」
1595,厕
1596,胳
1597,膊
1598,.
1599,淡
1600,鼠
1601,纯
1602,惜
1603,泰
1604,怖
1605,磅
1606,贼
1607,嗨
1608,距
1609,攻
1610,织
1611,隶
1612,域
1613,赴
1614,洁
1615,维
1616,氏
1617,撕
1618,兽
1619,＂
1620,沿
1621,薪
1622,抗
1623,酪
1624,猎
1625,蜂
1626,s
1627,酱
1628,挟
1629,僵
1630,奥
1631,咳
1632,浇
1633,壳
1634,齐
1635,吼
1636,雅
1637,偏
1638,施
1639,幼
1640,辈
1641,劳
1642,配
1643,郊
1644,垒
1645,阱
1646,弯
1647,葱
1648,犹
1649,豫
1650,姻
1651,篱
1652,怜
1653,残
1654,歧
1655,涨
1656,枝
1657,叮
1658,嘱
1659,植
1660,逆
1661,凡
1662,炒
1663,K
1664,债
1665,均
1666,屉
1667,妇
1668,虫
1669,瓦
1670,盗
1671,伊
1672,轨
1673,扣
1674,寂
1675,齿
1676,若
1677,寺
1678,梳
1679,港
1680,墓
1681,混
1682,追
1683,征
1684,缸
1685,埋
1686,拷
1687,繁
1688,宣
1689,泥
1690,慎
1691,币
1692,坠
1693,抬
1694,详
1695,询
1696,垃
1697,圾
1698,逼
1699,审
1700,趟
1701,雾
1702,疾
1703,肤
1704,赤
1705,索
1706,洽
1707,蜡
1708,仪
1709,锅
1710,誓
1711,芬
1712,篇
1713,睁
1714,略
1715,挑
1716,绪
1717,弓
1718,添
1719,赠
1720,励
1721,倔
1722,囚
1723,瞎
1724,税
1725,韩
1726,辗
1727,魔
1728,绅
1729,畏
1730,劫
1731,俩
1732,拾
1733,皆
1734,惠
1735,稻
1736,匆
1737,汇
1738,腾
1739,荐
1740,唐
1741,拘
1742,恭
1743,啜
1744,P
1745,蚊
1746,涂
1747,孔
1748,副
1749,尴
1750,尬
1751,操
1752,扮
1753,策
1754,乱
1755,宾
1756,稳
1757,辑
1758,刺
1759,创
1760,妙
1761,簿
1762,饰
1763,蝇
1764,搜
1765,褐
1766,啥
1767,乳
1768,拔
1769,映
1770,笨
1771,层
1772,J
1773,尚
1774,编
1775,谋
1776,牧
1777,础
1778,奴
1779,冥
1780,梯
1781,泛
1782,捡
1783,趁
1784,溪
1785,荒
1786,昔
1787,忌
1788,郎
1789,津
1790,炉
1791,崎
1792,钩
1793,掩
1794,缝
1795,薯
1796,嘘
1797,伐
1798,窝
1799,l
1800,g
1801,碍
1802,肚
1803,淇
1804,喔
1805,吝
1806,啬
1807,莱
1808,坞
1809,榨
1810,嗽
1811,贸
1812,筋
1813,骨
1814,刑
1815,喻
1816,肃
1817,垫
1818,绊
1819,丛
1820,宅
1821,橘
1822,叉
1823,凳
1824,限
1825,翁
1826,抹
1827,愧
1828,漉
1829,熊
1830,兜
1831,碌
1832,疫
1833,蒜
1834,虎
1835,娘
1836,泽
1837,寞
1838,熬
1839,罕
1840,嫌
1841,碟
1842,幢
1843,霸
1844,哄
1845,葛
1846,巾
1847,祈
1848,埃
1849,U
1850,彻
1851,促
1852,串
1853,洛
1854,杉
1855,矶
1856,俊
1857,靴
1858,谨
1859,狮
1860,刹
1861,帅
1862,触
1863,咨
1864,壤
1865,稚
1866,辱
1867,夕
1868,熄
1869,灭
1870,痴
1871,挖
1872,渡
1873,遛
1874,圈
1875,技
1876,镑
1877,趴
1878,珠
1879,奈
1880,熨
1881,锻
1882,炼
1883,勺
1884,牡
1885,蛎
1886,佩
1887,屏
1888,谬
1889,箭
1890,盟
1891,兆
1892,傍
1893,诱
1894,尖
1895,锐
1896,笆
1897,慧
1898,召
1899,谷
1900,烁
1901,缓
1902,魁
1903,翼
1904,搁
1905,浅
1906,瞥
1907,柔
1908,笼
1909,挺
1910,泊
1911,亭
1912,扬
1913,攀
1914,悬
1915,逗
1916,杰
1917,肠
1918,泉
1919,蹈
1920,踩
1921,疚
1922,诊
1923,棕
1924,裂
1925,伪
1926,哦
1927,豚
1928,拯
1929,漏
1930,骚
1931,侍
1932,蒸
1933,番
1934,逻
1935,驳
1936,缩
1937,·
1938,砍
1939,训
1940,侦
1941,挣
1942,鼻
1943,腐
1944,烫
1945,瘦
1946,兹
1947,逛
1948,啼
1949,阶
1950,凌
1951,扭
1952,宽
1953,钉
1954,湾
1955,旦
1956,锯
1957,寝
1958,妥
1959,唬
1960,哺
1961,晕
1962,甘
1963,汗
1964,祟
1965,腻
1966,夭
1967,砸
1968,凶
1969,丧
1970,薄
1971,亿
1972,冠
1973,殊
1974,谦
1975,浮
1976,婶
1977,蕃
1978,茄
1979,杆
1980,佳
1981,蟋
1982,蟀
1983,锋
1984,嗝
1985,滥
1986,晒
1987,霜
1988,馅
1989,浸
1990,聋
1991,悦
1992,循
1993,枯
1994,钞
1995,:
1996,椒
1997,筱
1998,倾
1999,绘
2000,鉴
2001,沸
2002,犬
2003,X
2004,弥
2005,丹
2006,蜜
2007,+
2008,仗
2009,榜
2010,昂
2011,暂
2012,苗
2013,疤
2014,叠
2015,谣
2016,厄
2017,菲
2018,献
2019,皱
2020,乌
2021,龟
2022,鹰
2023,筹
2024,龙
2025,皂
2026,唇
2027,纹
2028,仙
2029,雕
2030,扑
2031,妆
2032,妨
2033,樱
2034,喉
2035,咙
2036,晤
2037,潺
2038,砰
2039,昏
2040,袖
2041,咪
2042,宫
2043,挨
2044,L
2045,n
2046,d
2047,氛
2048,幕
2049,彗
2050,颁
2051,殃
2052,捞
2053,枕
2054,肴
2055,牵
2056,鹤
2057,扛
2058,斥
2059,髦
2060,佬
2061,廷
2062,焰
2063,疏
2064,靶
2065,窄
2066,瞟
2067,遮
2068,肖
2069,邦
2070,鸭
2071,凭
2072,虐
2073,斤
2074,湘
2075,爽
2076,虹
2077,刊
2078,j
2079,绰
2080,梅
2081,掏
2082,耀
2083,炖
2084,腋
2085,凑
2086,亏
2087,膳
2088,霉
2089,坟
2090,硕
2091,拳
2092,淆
2093,匪
2094,溯
2095,纠
2096,祷
2097,径
2098,恼
2099,稔
2100,羽
2101,珊
2102,瑚
2103,礁
2104,锕
2105,枚
2106,侧
2107,惕
2108,揭
2109,晓
2110,核
2111,恰
2112,溺
2113,濒
2114,蜘
2115,蛛
2116,晋
2117,贩
2118,帆
2119,丑
2120,筷
2121,-
2122,匈
2123,岳
2124,墟
2125,撑
2126,溢
2127,擎
2128,墩
2129,押
2130,殆
2131,县
2132,奉
2133,臭
2134,磕
2135,谍
2136,柏
2137,扶
2138,瞧
2139,荷
2140,啃
2141,铭
2142,厘
2143,胀
2144,鹿
2145,浦
2146,哨
2147,频
2148,柄
2149,滴
2150,贯
2151,莫
2152,扎
2153,噢
2154,慷
2155,慨
2156,纫
2157,仑
2158,巅
2159,藉
2160,腕
2161,驻
2162,勿
2163,耽
2164,锡
2165,糗
2166,恩
2167,隧
2168,陀
2169,峡
2170,孙
2171,蔼
2172,捉
2173,坪
2174,惭
2175,z
2176,剎
2177,趾
2178,耶
2179,稣
2180,督
2181,丁
2182,肝
2183,妄
2184,挚
2185,呀
2186,醇
2187,遣
2188,巢
2189,锤
2190,熏
2191,跃
2192,俗
2193,括
2194,昆
2195,锈
2196,缠
2197,瀑
2198,谊
2199,晃
2200,饶
2201,冈
2202,鄙
2203,啦
2204,帖
2205,驯
2206,逊
2207,腼
2208,腆
2209,杜
2210,廉
2211,狡
2212,窟
2213,雀
2214,黏
2215,爹
2216,荫
2217,返
2218,函
2219,喘
2220,陶
2221,役
2222,稀
2223,陋
2224,挽
2225,佣
2226,屑
2227,岩
2228,奔
2229,巫
2230,凯
2231,逝
2232,弗
2233,勒
2234,《
2235,》
2236,罐
2237,蚀
2238,惰
2239,囓
2240,紫
2241,软
2242,宴
2243,龈
2244,咸
2245,夸
2246,蟑
2247,螂
2248,%
2249,踝
2250,呻
2251,吟
2252,榔
2253,颤
2254,骏
2255,萃
2256,宵
2257,褒
2258,贬
2259,茫
2260,唔
2261,躁
2262,焉
2263,恒
2264,匮
2265,S
2266,俭
2267,舌
2268,咆
2269,哮
2270,胸
2271,肘
2272,仁
2273,慈
2274,睹
2275,拭
2276,嗅
2277,凤
2278,凰
2279,桑
2280,踮
2281,狂
2282,蕾
2283,缘
2284,仿
2285,阁
2286,叛
2287,舍
2288,卢
2289,骸
2290,勉
2291,卓
2292,蒙
2293,蔽
2294,翔
2295,扯
2296,烘
2297,匠
2298,葵
2299,仰
2300,趋
2301,耗
2302,昵
2303,扩
2304,启
2305,渔
2306,N
2307,镭
2308,腮
2309,腺
2310,涸
2311,革
2312,燕
2313,碾
2314,亩
2315,泼
2316,洒
2317,骆
2318,驼
2319,漠
2320,妳
2321,兑
2322,储
2323,蓄
2324,赐
2325,w
2326,纳
2327,抄
2328,邪
2329,竭
2330,媛
2331,瞭
2332,甩
2333,庞
2334,宇
2335,宙
2336,浩
2337,瀚
2338,嗓
2339,阖
2340,•
2341,柯
2342,氧
2343,痊
2344,萎
2345,君
2346,酣
2347,戳
2348,酵
2349,盼
2350,御
2351,铐
2352,犊
2353,怂
2354,恿
2355,奢
2356,侈
2357,矣
2358,盆
2359,筒
2360,掴
2361,沮
2362,橡
2363,哩
2364,绵
2365,嗯
2366,遥
2367,剑
2368,坂
2369,诡
2370,庇
2371,慌
2372,拄
2373,杖
2374,诫
2375,潢
2376,霆
2377,蛰
2378,鹅
2379,卵
2380,涌
2381,措
2382,甲
2383,佑
2384,江
2385,筵
2386,槟
2387,谜
2388,痕
2389,倚
2390,跨
2391,幌
2392,橱
2393,辍
2394,吞
2395,咽
2396,咀
2397,嚼
2398,喷
2399,剂
2400,仇
2401,诋
2402,纺
2403,艾
2404,瞄
2405,浏
2406,眉
2407,捏
2408,瓣
2409,嫩
2410,滋
2411,柿
2412,－
2413,盈
2414,眶
2415,鲑
2416,贡
2417,逢
2418,捐
2419,幚
2420,绷
2421,届
2422,凝
2423,撤
2424,陈
2425,述
2426,垂
2427,颇
2428,囱
2429,猛
2430,析
2431,撼
2432,弦
2433,懦
2434,韦
2435,殖
2436,﹐
2437,萝
2438,卜
2439,沟
2440,梨
2441,拌
2442,[
2443,]
2444,沐
2445,咔
2446,哒
2447,搏
2448,赔
2449,芙
2450,伫
2451,涩
2452,苔
2453,蟾
2454,蜍
2455,炭
2456,谐
2457,蚯
2458,蚓
2459,懊
2460,畜
2461,牲
2462,泄
2463,援
2464,舟
2465,抛
2466,锚
2467,蕉
2468,‘
2469,莽
2470,姿
2471,秃
2472,帐
2473,篷
2474,％
2475,芋
2476,尤
2477,愁
2478,阴
2479,哇
2480,描
2481,泻
2482,催
2483,靓
2484,谴
2485,蝴
2486,蝶
2487,咎
2488,缴
2489,畔
2490,倡
2491,撇
2492,裸
2493,膏
2494,堕
2495,尸
2496,溅
2497,翘
2498,丘
2499,缉
2500,崩
2501,澄
2502,跤
2503,聘
2504,茅
2505,贿
2506,赂
2507,柱
2508,曼
2509,涯
2510,橄
2511,榄
2512,抨
2513,鹦
2514,鹉
2515,宠
2516,鸣
2517,党
0,UNK
1,PAD
